code,desc
W30,Contact with agricultural machinery: Residential institution
W30,"Contact with agricultural machinery: School, other institution and public administrative area"
W30,Contact with agricultural machinery: Sports and athletics area
W30,Contact with agricultural machinery: Street and highway
W30,Contact with agricultural machinery: Trade and service area
W30,Contact with agricultural machinery: Industrial and construction area
W30,Contact with agricultural machinery: Farm
W30,Contact with agricultural machinery: Other specified places
W30,Contact with agricultural machinery: Unspecified place
W31,Contact with other and unspecified machinery: Home
W31,Contact with other and unspecified machinery: Residential institution
W31,"Contact with other and unspecified machinery: School, other institution and public administrative area"
W31,Contact with other and unspecified machinery: Sports and athletics area
W31,Contact with other and unspecified machinery: Street and highway
W31,Contact with other and unspecified machinery: Trade and service area
W31,Contact with other and unspecified machinery: Industrial and construction area
W31,Contact with other and unspecified machinery: Farm
W31,Contact with other and unspecified machinery: Other specified places
W31,Contact with other and unspecified machinery: Unspecified place
W32,Handgun discharge: Home
W32,Handgun discharge: Residential institution
W32,"Handgun discharge: School, other institution and public administrative area"
W32,Handgun discharge: Sports and athletics area
W32,Handgun discharge: Street and highway
W32,Handgun discharge: Trade and service area
W32,Handgun discharge: Industrial and construction area
W32,Handgun discharge: Farm
W32,Handgun discharge: Other specified places
W32,Handgun discharge: Unspecified place
W33,"Rifle, shotgun and larger firearm discharge: Home"
W33,"Rifle, shotgun and larger firearm discharge: Residential institution"
W33,"Rifle, shotgun and larger firearm discharge: School, other institution and public administrative area"
W33,"Rifle, shotgun and larger firearm discharge: Sports and athletics area"
W33,"Rifle, shotgun and larger firearm discharge: Street and highway"
W33,"Rifle, shotgun and larger firearm discharge: Trade and service area"
W33,"Rifle, shotgun and larger firearm discharge: Industrial and construction area"
W33,"Rifle, shotgun and larger firearm discharge: Farm"
W33,"Rifle, shotgun and larger firearm discharge: Other specified places"
W33,"Rifle, shotgun and larger firearm discharge: Unspecified place"
W34,Discharge from other and unspecified firearms: Home
W34,Discharge from other and unspecified firearms: Residential institution
W34,"Discharge from other and unspecified firearms: School, other institution and public administrative area"
W34,Discharge from other and unspecified firearms: Sports and athletics area
W34,Discharge from other and unspecified firearms: Street and highway
W34,Discharge from other and unspecified firearms: Trade and service area
W34,Discharge from other and unspecified firearms: Industrial and construction area
W34,Discharge from other and unspecified firearms: Farm
W34,Discharge from other and unspecified firearms: Other specified places
W34,Discharge from other and unspecified firearms: Unspecified place
W35,Explosion and rupture of boiler: Home
W35,Explosion and rupture of boiler: Residential institution
W35,"Explosion and rupture of boiler: School, other institution and public administrative area"
W35,Explosion and rupture of boiler: Sports and athletics area
W35,Explosion and rupture of boiler: Street and highway
W35,Explosion and rupture of boiler: Trade and service area
W35,Explosion and rupture of boiler: Industrial and construction area
W35,Explosion and rupture of boiler: Farm
W35,Explosion and rupture of boiler: Other specified places
W35,Explosion and rupture of boiler: Unspecified place
W36,Explosion and rupture of gas cylinder: Home
W36,Explosion and rupture of gas cylinder: Residential institution
W36,"Explosion and rupture of gas cylinder: School, other institution and public administrative area"
W36,Explosion and rupture of gas cylinder: Sports and athletics area
W36,Explosion and rupture of gas cylinder: Street and highway
W36,Explosion and rupture of gas cylinder: Trade and service area
W36,Explosion and rupture of gas cylinder: Industrial and construction area
W36,Explosion and rupture of gas cylinder: Farm
W36,Explosion and rupture of gas cylinder: Other specified places
W36,Explosion and rupture of gas cylinder: Unspecified place
W37,"Explosion and rupture of pressurized tyre, pipe or hose: Home"
W37,"Explosion and rupture of pressurized tyre, pipe or hose: Residential institution"
W37,"Explosion and rupture of pressurized tyre, pipe or hose: School, other institution and public administrative area"
W37,"Explosion and rupture of pressurized tyre, pipe or hose: Sports and athletics area"
W37,"Explosion and rupture of pressurized tyre, pipe or hose: Street and highway"
W37,"Explosion and rupture of pressurized tyre, pipe or hose: Trade and service area"
W37,"Explosion and rupture of pressurized tyre, pipe or hose: Industrial and construction area"
W37,"Explosion and rupture of pressurized tyre, pipe or hose: Farm"
